"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated"
2021-04-29,"Undisclosed_or_missing",1604,206,,0,,
2021-04-30,"12-17yrs",4139,416,,951519,.0040,.0000
2021-04-30,"18-29yrs",257738,33523,,2455535,.1050,.0140
2021-04-30,"30-39yrs",316084,43290,,2056059,.1540,.0210
2021-04-30,"40-49yrs",524331,46589,,1876583,.2790,.0250
2021-04-30,"50-59yrs",844713,57833,,2060934,.4100,.0280
2021-04-30,"60-69yrs",1233404,50145,,1795046,.6870,.0280
2021-04-30,"70-79yrs",978185,35611,,1159902,.8430,.0310
2021-04-30,"80+",621378,107368,,679266,.9150,.1580
2021-04-30,"Adults_18plus",4775833,374359,,12083325,.3950,.0310
2021-04-30,"Ontario_12plus",4779972,374775,,13034844,.3667,.0288
2021-04-30,"Undisclosed_or_missing",1630,206,,0,,
2021-05-01,"12-17yrs",4269,422,,951519,.0040,.0000
2021-05-01,"18-29yrs",268028,33639,,2455535,.1090,.0140
2021-05-01,"30-39yrs",329264,43435,,2056059,.1600,.0210
2021-05-01,"40-49yrs",549607,46746,,1876583,.2930,.0250
2021-05-01,"50-59yrs",872672,58091,,2060934,.4230,.0280
2021-05-01,"60-69yrs",1255584,50594,,1795046,.6990,.0280
2021-05-01,"70-79yrs",982851,36089,,1159902,.8470,.0310
2021-05-01,"80+",622531,107790,,679266,.9160,.1590
2021-05-01,"Adults_18plus",4880537,376384,,12083325,.4040,.0310
2021-05-01,"Ontario_12plus",4884806,376806,,13034844,.3747,.0289
2021-05-01,"Undisclosed_or_missing",1654,208,,0,,
2021-05-02,"12-17yrs",4379,436,,951519,.0050,.0000
2021-05-02,"18-29yrs",276708,33807,,2455535,.1130,.0140
2021-05-02,"30-39yrs",340115,43630,,2056059,.1650,.0210
2021-05-02,"40-49yrs",568496,46921,,1876583,.3030,.0250
2021-05-02,"50-59yrs",892320,58295,,2060934,.4330,.0280
2021-05-02,"60-69yrs",1267773,50883,,1795046,.7060,.0280
2021-05-02,"70-79yrs",985967,36407,,1159902,.8500,.0310
2021-05-02,"80+",623231,108043,,679266,.9180,.1590
2021-05-02,"Adults_18plus",4954610,377986,,12083325,.4100,.0310
2021-05-02,"Ontario_12plus",4958989,378422,,13034844,.3804,.0290
2021-05-02,"Undisclosed_or_missing",1671,208,,0,,
2021-05-03,"12-17yrs",4455,439,,951519,.0050,.0000
2021-05-03,"18-29yrs",282885,33842,,2455535,.1150,.0140
2021-05-03,"30-39yrs",347400,43670,,2056059,.1690,.0210
2021-05-03,"40-49yrs",582599,46982,,1876583,.3100,.0250
2021-05-03,"50-59yrs",908188,58369,,2060934,.4410,.0280
2021-05-03,"60-69yrs",1275815,51027,,1795046,.7110,.0280
2021-05-03,"70-79yrs",987629,36598,,1159902,.8510,.0320
2021-05-03,"80+",623695,108101,,679266,.9180,.1590
2021-05-03,"Adults_18plus",5008211,378589,,12083325,.4140,.0310
2021-05-03,"Ontario_12plus",5012666,379028,,13034844,.3846,.0291
2021-05-03,"Undisclosed_or_missing",1677,208,,0,,
2021-05-04,"12-17yrs",4594,447,,951519,.0050,.0000
2021-05-04,"18-29yrs",293453,33934,,2455535,.1200,.0140
2021-05-04,"30-39yrs",358982,43829,,2056059,.1750,.0210
2021-05-04,"40-49yrs",605238,47173,,1876583,.3230,.0250
2021-05-04,"50-59yrs",931388,58699,,2060934,.4520,.0280
2021-05-04,"60-69yrs",1289496,51436,,1795046,.7180,.0290
2021-05-04,"70-79yrs",990909,36939,,1159902,.8540,.0320
2021-05-04,"80+",624620,108350,,679266,.9200,.1600
2021-05-04,"Adults_18plus",5094086,380360,,12083325,.4220,.0310
2021-05-04,"Ontario_12plus",5098680,380807,,13034844,.3912,.0292
2021-05-04,"Undisclosed_or_missing",1687,209,,0,,
2021-05-05,"12-17yrs",4854,461,,951519,.0050,.0000
2021-05-05,"18-29yrs",316802,34173,,2455535,.1290,.0140
2021-05-05,"30-39yrs",382185,44077,,2056059,.1860,.0210
2021-05-05,"40-49yrs",632975,47473,,1876583,.3370,.0250
2021-05-05,"50-59yrs",961599,59181,,2060934,.4670,.0290
2021-05-05,"60-69yrs",1309267,52006,,1795046,.7290,.0290
2021-05-05,"70-79yrs",995555,37559,,1159902,.8580,.0320
2021-05-05,"80+",625790,108901,,679266,.9210,.1600
2021-05-05,"Adults_18plus",5224173,383370,,12083325,.4320,.0320
2021-05-05,"Ontario_12plus",5229027,383831,,13034844,.4012,.0294
2021-05-05,"Undisclosed_or_missing",1718,210,,0,,
2021-05-06,"12-17yrs",5100,468,,951519,.0050,.0000
2021-05-06,"18-29yrs",343862,34432,,2455535,.1400,.0140
2021-05-06,"30-39yrs",409420,44367,,2056059,.1990,.0220
2021-05-06,"40-49yrs",660057,47815,,1876583,.3520,.0250
2021-05-06,"50-59yrs",990737,59662,,2060934,.4810,.0290
2021-05-06,"60-69yrs",1326783,52604,,1795046,.7390,.0290
2021-05-06,"70-79yrs",999832,38164,,1159902,.8620,.0330
2021-05-06,"80+",626930,109319,,679266,.9230,.1610
2021-05-06,"Adults_18plus",5357621,386363,,12083325,.4430,.0320
2021-05-06,"Ontario_12plus",5362721,386831,,13034844,.4114,.0297
2021-05-06,"Undisclosed_or_missing",1745,211,,0,,
2021-05-07,"12-17yrs",5382,482,,951519,.0060,.0010
2021-05-07,"18-29yrs",373966,34621,,2455535,.1520,.0140
2021-05-07,"30-39yrs",440708,44609,,2056059,.2140,.0220
2021-05-07,"40-49yrs",686524,48132,,1876583,.3660,.0260
2021-05-07,"50-59yrs",1020052,60221,,2060934,.4950,.0290
2021-05-07,"60-69yrs",1346103,53271,,1795046,.7500,.0300
2021-05-07,"70-79yrs",1003958,38773,,1159902,.8660,.0330
2021-05-07,"80+",628030,109712,,679266,.9250,.1620
2021-05-07,"Adults_18plus",5499341,389339,,12083325,.4550,.0320
2021-05-07,"Ontario_12plus",5504723,389821,,13034844,.4223,.0299
2021-05-07,"Undisclosed_or_missing",1774,212,,0,,
2021-05-08,"12-17yrs",5747,491,,951519,.0060,.0010
2021-05-08,"18-29yrs",402772,34879,,2455535,.1640,.0140
2021-05-08,"30-39yrs",470740,44913,,2056059,.2290,.0220
2021-05-08,"40-49yrs",713159,48486,,1876583,.3800,.0260
2021-05-08,"50-59yrs",1049389,60654,,2060934,.5090,.0290
2021-05-08,"60-69yrs",1360946,53860,,1795046,.7580,.0300
2021-05-08,"70-79yrs",1007775,39298,,1159902,.8690,.0340
2021-05-08,"80+",628965,110081,,679266,.9260,.1620
2021-05-08,"Adults_18plus",5633746,392171,,12083325,.4660,.0320
2021-05-08,"Ontario_12plus",5639493,392662,,13034844,.4326,.0301
2021-05-08,"Undisclosed_or_missing",1816,212,,0,,
2021-05-09,"12-17yrs",6085,500,,951519,.0060,.0010
2021-05-09,"18-29yrs",430076,35022,,2455535,.1750,.0140
2021-05-09,"30-39yrs",496501,45110,,2056059,.2410,.0220
2021-05-09,"40-49yrs",736772,48694,,1876583,.3930,.0260
2021-05-09,"50-59yrs",1076212,60944,,2060934,.5220,.0300
2021-05-09,"60-69yrs",1372846,54279,,1795046,.7650,.0300
2021-05-09,"70-79yrs",1010123,39696,,1159902,.8710,.0340
2021-05-09,"80+",629615,110236,,679266,.9270,.1620
2021-05-09,"Adults_18plus",5752145,393981,,12083325,.4760,.0330
2021-05-09,"Ontario_12plus",5758230,394481,,13034844,.4418,.0303
2021-05-09,"Undisclosed_or_missing",1853,212,,0,,
2021-05-10,"12-17yrs",6247,509,,951519,.0070,.0010
2021-05-10,"18-29yrs",456428,35071,,2455535,.1860,.0140
2021-05-10,"30-39yrs",518706,45173,,2056059,.2520,.0220
2021-05-10,"40-49yrs",753759,48790,,1876583,.4020,.0260
2021-05-10,"50-59yrs",1096461,61109,,2060934,.5320,.0300
2021-05-10,"60-69yrs",1379103,54570,,1795046,.7680,.0300
2021-05-10,"70-79yrs",1011745,39890,,1159902,.8720,.0340
2021-05-10,"80+",630084,110338,,679266,.9280,.1620
2021-05-10,"Adults_18plus",5846286,394941,,12083325,.4840,.0330
2021-05-10,"Ontario_12plus",5852533,395450,,13034844,.4490,.0303
2021-05-10,"Undisclosed_or_missing",1875,212,,0,,
2021-05-11,"12-17yrs",6473,513,,951519,.0070,.0010
2021-05-11,"18-29yrs",484629,35255,,2455535,.1970,.0140
2021-05-11,"30-39yrs",543652,45442,,2056059,.2640,.0220
2021-05-11,"40-49yrs",771790,49134,,1876583,.4110,.0260
2021-05-11,"50-59yrs",1117815,61600,,2060934,.5420,.0300
2021-05-11,"60-69yrs",1389313,55207,,1795046,.7740,.0310
2021-05-11,"70-79yrs",1014259,40431,,1159902,.8740,.0350
2021-05-11,"80+",630795,110718,,679266,.9290,.1630
2021-05-11,"Adults_18plus",5952253,397787,,12083325,.4930,.0330
2021-05-11,"Ontario_12plus",5958726,398300,,13034844,.4571,.0306
2021-05-11,"Undisclosed_or_missing",1901,212,,0,,
2021-05-12,"12-17yrs",6771,533,,951519,.0070,.0010
2021-05-12,"18-29yrs",519831,35835,,2455535,.2120,.0150
2021-05-12,"30-39yrs",575685,46068,,2056059,.2800,.0220
2021-05-12,"40-49yrs",795806,49814,,1876583,.4240,.0270
2021-05-12,"50-59yrs",1144235,62526,,2060934,.5550,.0300
2021-05-12,"60-69yrs",1401493,56341,,1795046,.7810,.0310
2021-05-12,"70-79yrs",1017594,41201,,1159902,.8770,.0360
2021-05-12,"80+",631748,111218,,679266,.9300,.1640
2021-05-12,"Adults_18plus",6086392,403003,,12083325,.5040,.0330
2021-05-12,"Ontario_12plus",6093163,403536,,13034844,.4675,.0310
2021-05-12,"Undisclosed_or_missing",1931,213,,0,,
2021-05-13,"12-17yrs",7242,570,,951519,.0080,.0010
2021-05-13,"18-29yrs",555498,36462,,2455535,.2260,.0150
2021-05-13,"30-39yrs",607273,46707,,2056059,.2950,.0230
2021-05-13,"40-49yrs",817811,50591,,1876583,.4360,.0270
2021-05-13,"50-59yrs",1170077,63545,,2060934,.5680,.0310
2021-05-13,"60-69yrs",1413740,57344,,1795046,.7880,.0320
2021-05-13,"70-79yrs",1020896,41896,,1159902,.8800,.0360
2021-05-13,"80+",632662,111761,,679266,.9310,.1650
2021-05-13,"Adults_18plus",6217957,408306,,12083325,.5150,.0340
2021-05-13,"Ontario_12plus",6225199,408876,,13034844,.4776,.0314
2021-05-13,"Undisclosed_or_missing",1951,214,,0,,
2021-05-14,"12-17yrs",7889,588,,951519,.0080,.0010
2021-05-14,"18-29yrs",592792,37476,,2455535,.2410,.0150
2021-05-14,"30-39yrs",640026,47770,,2056059,.3110,.0230
2021-05-14,"40-49yrs",842227,51856,,1876583,.4490,.0280
2021-05-14,"50-59yrs",1195795,65008,,2060934,.5800,.0320
2021-05-14,"60-69yrs",1424353,58789,,1795046,.7930,.0330
2021-05-14,"70-79yrs",1023850,42867,,1159902,.8830,.0370
2021-05-14,"80+",633590,112336,,679266,.9330,.1650
2021-05-14,"Adults_18plus",6352633,416102,,12083325,.5260,.0340
2021-05-14,"Ontario_12plus",6360522,416690,,13034844,.4880,.0320
2021-05-14,"Undisclosed_or_missing",1989,215,,0,,
2021-05-15,"12-17yrs",8354,606,,951519,.0090,.0010
2021-05-15,"18-29yrs",632310,38526,,2455535,.2580,.0160
2021-05-15,"30-39yrs",676064,49030,,2056059,.3290,.0240
2021-05-15,"40-49yrs",872712,53095,,1876583,.4650,.0280
2021-05-15,"50-59yrs",1222679,66436,,2060934,.5930,.0320
2021-05-15,"60-69yrs",1434124,59988,,1795046,.7990,.0330
2021-05-15,"70-79yrs",1026819,43622,,1159902,.8850,.0380
2021-05-15,"80+",634464,112752,,679266,.9340,.1660
2021-05-15,"Adults_18plus",6499172,423449,,12083325,.5380,.0350
2021-05-15,"Ontario_12plus",6507526,424055,,13034844,.4992,.0325
2021-05-15,"Undisclosed_or_missing",2026,216,,0,,
2021-05-16,"12-17yrs",8979,632,,951519,.0090,.0010
2021-05-16,"18-29yrs",670620,39697,,2455535,.2730,.0160
2021-05-16,"30-39yrs",708156,50168,,2056059,.3440,.0240
2021-05-16,"40-49yrs",899311,54199,,1876583,.4790,.0290
2021-05-16,"50-59yrs",1245808,67768,,2060934,.6040,.0330
2021-05-16,"60-69yrs",1443155,61110,,1795046,.8040,.0340
2021-05-16,"70-79yrs",1028951,44328,,1159902,.8870,.0380
2021-05-16,"80+",635095,113060,,679266,.9350,.1660
2021-05-16,"Adults_18plus",6631096,430330,,12083325,.5490,.0360
2021-05-16,"Ontario_12plus",6640075,430962,,13034844,.5094,.0331
2021-05-16,"Undisclosed_or_missing",2048,216,,0,,
2021-05-17,"12-17yrs",9561,643,,951519,.0100,.0010
2021-05-17,"18-29yrs",705834,40191,,2455535,.2870,.0160
2021-05-17,"30-39yrs",736508,50688,,2056059,.3580,.0250
2021-05-17,"40-49yrs",919770,54784,,1876583,.4900,.0290
2021-05-17,"50-59yrs",1263347,68417,,2060934,.6130,.0330
2021-05-17,"60-69yrs",1447844,61571,,1795046,.8070,.0340
2021-05-17,"70-79yrs",1030330,44597,,1159902,.8880,.0380
2021-05-17,"80+",635558,113183,,679266,.9360,.1670
2021-05-17,"Adults_18plus",6739191,433431,,12083325,.5580,.0360
2021-05-17,"Ontario_12plus",6748752,434074,,13034844,.5177,.0333
2021-05-17,"Undisclosed_or_missing",2057,216,,0,,
2021-05-18,"12-17yrs",11293,658,,951519,.0120,.0010
2021-05-18,"18-29yrs",735880,41614,,2455535,.3000,.0170
2021-05-18,"30-39yrs",760553,52452,,2056059,.3700,.0260
2021-05-18,"40-49yrs",938287,56550,,1876583,.5000,.0300
2021-05-18,"50-59yrs",1280220,70365,,2060934,.6210,.0340
2021-05-18,"60-69yrs",1452095,62880,,1795046,.8090,.0350
2021-05-18,"70-79yrs",1031668,45145,,1159902,.8890,.0390
2021-05-18,"80+",636030,113468,,679266,.9360,.1670
2021-05-18,"Adults_18plus",6834733,442474,,12083325,.5660,.0370
2021-05-18,"Ontario_12plus",6846026,443132,,13034844,.5252,.0340
2021-05-18,"Undisclosed_or_missing",2077,216,,0,,
2021-05-19,"12-17yrs",18027,694,,951519,.0190,.0010
2021-05-19,"18-29yrs",771397,43867,,2455535,.3140,.0180
2021-05-19,"30-39yrs",790116,55014,,2056059,.3840,.0270
2021-05-19,"40-49yrs",961203,59212,,1876583,.5120,.0320
2021-05-19,"50-59yrs",1304713,73352,,2060934,.6330,.0360
2021-05-19,"60-69yrs",1460337,65061,,1795046,.8140,.0360
2021-05-19,"70-79yrs",1034061,46148,,1159902,.8920,.0400
2021-05-19,"80+",636695,114030,,679266,.9370,.1680
2021-05-19,"Adults_18plus",6958522,456684,,12083325,.5760,.0380
2021-05-19,"Ontario_12plus",6976549,457378,,13034844,.5352,.0351
2021-05-19,"Undisclosed_or_missing",2108,216,,0,,
2021-05-20,"12-17yrs",28603,732,,951519,.0300,.0010
2021-05-20,"18-29yrs",803870,46616,,2455535,.3270,.0190
2021-05-20,"30-39yrs",818664,58067,,2056059,.3980,.0280
2021-05-20,"40-49yrs",982577,62298,,1876583,.5240,.0330
2021-05-20,"50-59yrs",1327166,76661,,2060934,.6440,.0370
2021-05-20,"60-69yrs",1466505,67341,,1795046,.8170,.0380
2021-05-20,"70-79yrs",1035981,47203,,1159902,.8930,.0410
2021-05-20,"80+",637361,114623,,679266,.9380,.1690
2021-05-20,"Adults_18plus",7072124,472809,,12083325,.5850,.0390
2021-05-20,"Ontario_12plus",7100727,473541,,13034844,.5447,.0363
2021-05-20,"Undisclosed_or_missing",2138,218,,0,,
2021-05-21,"12-17yrs",42426,794,,951519,.0450,.0010
2021-05-21,"18-29yrs",839634,50015,,2455535,.3420,.0200
2021-05-21,"30-39yrs",850119,62175,,2056059,.4130,.0300
2021-05-21,"40-49yrs",1006967,66435,,1876583,.5370,.0350
2021-05-21,"50-59yrs",1349099,81332,,2060934,.6550,.0390
2021-05-21,"60-69yrs",1472953,70718,,1795046,.8210,.0390
2021-05-21,"70-79yrs",1038023,48605,,1159902,.8950,.0420
2021-05-21,"80+",638034,115463,,679266,.9390,.1700
2021-05-21,"Adults_18plus",7194829,494743,,12083325,.5950,.0410
2021-05-21,"Ontario_12plus",7237255,495537,,13034844,.5552,.0380
2021-05-21,"Undisclosed_or_missing",2136,220,,0,,
2021-05-22,"12-17yrs",55173,858,,951519,.0580,.0010
2021-05-22,"18-29yrs",883864,53880,,2455535,.3600,.0220
2021-05-22,"30-39yrs",889905,66887,,2056059,.4330,.0330
2021-05-22,"40-49yrs",1040674,71131,,1876583,.5550,.0380
2021-05-22,"50-59yrs",1374319,86380,,2060934,.6670,.0420
2021-05-22,"60-69yrs",1480208,74335,,1795046,.8250,.0410
2021-05-22,"70-79yrs",1040192,50080,,1159902,.8970,.0430
2021-05-22,"80+",638765,116206,,679266,.9400,.1710
2021-05-22,"Adults_18plus",7347927,518899,,12083325,.6080,.0430
2021-05-22,"Ontario_12plus",7403100,519757,,13034844,.5679,.0399
2021-05-22,"Undisclosed_or_missing",2196,224,,0,,
2021-05-23,"12-17yrs",66723,883,,951519,.0700,.0010
2021-05-23,"18-29yrs",923355,55749,,2455535,.3760,.0230
2021-05-23,"30-39yrs",921294,68983,,2056059,.4480,.0340
2021-05-23,"40-49yrs",1063105,73316,,1876583,.5670,.0390
2021-05-23,"50-59yrs",1391003,88809,,2060934,.6750,.0430
2021-05-23,"60-69yrs",1485507,76107,,1795046,.8280,.0420
2021-05-23,"70-79yrs",1041586,50957,,1159902,.8980,.0440
2021-05-23,"80+",639211,116575,,679266,.9410,.1720
2021-05-23,"Adults_18plus",7465061,530496,,12083325,.6180,.0440
2021-05-23,"Ontario_12plus",7531784,531379,,13034844,.5778,.0408
2021-05-23,"Undisclosed_or_missing",2220,224,,0,,
2021-05-24,"12-17yrs",80584,902,,951519,.0850,.0010
2021-05-24,"18-29yrs",950806,56767,,2455535,.3870,.0230
2021-05-24,"30-39yrs",943317,70243,,2056059,.4590,.0340
2021-05-24,"40-49yrs",1077127,74563,,1876583,.5740,.0400
2021-05-24,"50-59yrs",1402360,90058,,2060934,.6800,.0440
2021-05-24,"60-69yrs",1488287,76965,,1795046,.8290,.0430
2021-05-24,"70-79yrs",1042501,51447,,1159902,.8990,.0440
2021-05-24,"80+",639537,116800,,679266,.9420,.1720
2021-05-24,"Adults_18plus",7543935,536843,,12083325,.6240,.0440
2021-05-24,"Ontario_12plus",7624519,537745,,13034844,.5849,.0413
2021-05-24,"Undisclosed_or_missing",2226,225,,0,,
2021-05-25,"12-17yrs",95249,938,,951519,.1000,.0010
2021-05-25,"18-29yrs",974295,57804,,2455535,.3970,.0240
2021-05-25,"30-39yrs",961040,71342,,2056059,.4670,.0350
2021-05-25,"40-49yrs",1088359,75823,,1876583,.5800,.0400
2021-05-25,"50-59yrs",1412240,91343,,2060934,.6850,.0440
2021-05-25,"60-69yrs",1490746,77961,,1795046,.8300,.0430
2021-05-25,"70-79yrs",1043334,51845,,1159902,.9000,.0450
2021-05-25,"80+",639846,117007,,679266,.9420,.1720
2021-05-25,"Adults_18plus",7609860,543125,,12083325,.6300,.0450
2021-05-25,"Ontario_12plus",7705109,544063,,13034844,.5911,.0417
2021-05-25,"Undisclosed_or_missing",2245,225,,0,,
2021-05-26,"12-17yrs",112650,1004,,951519,.1180,.0010
2021-05-26,"18-29yrs",1004248,61435,,2455535,.4090,.0250
2021-05-26,"30-39yrs",984523,75576,,2056059,.4790,.0370
2021-05-26,"40-49yrs",1105295,80127,,1876583,.5890,.0430
2021-05-26,"50-59yrs",1428259,96356,,2060934,.6930,.0470
2021-05-26,"60-69yrs",1495200,83313,,1795046,.8330,.0460
2021-05-26,"70-79yrs",1044859,53352,,1159902,.9010,.0460
2021-05-26,"80+",640361,117922,,679266,.9430,.1740
2021-05-26,"Adults_18plus",7702745,568081,,12083325,.6370,.0470
2021-05-26,"Ontario_12plus",7815395,569085,,13034844,.5996,.0437
2021-05-26,"Undisclosed_or_missing",2238,232,,0,,
2021-05-27,"12-17yrs",131527,1063,,951519,.1380,.0010
2021-05-27,"18-29yrs",1038343,64870,,2455535,.4230,.0260
2021-05-27,"30-39yrs",1010983,79820,,2056059,.4920,.0390
2021-05-27,"40-49yrs",1123252,84301,,1876583,.5990,.0450
2021-05-27,"50-59yrs",1442881,101011,,2060934,.7000,.0490
2021-05-27,"60-69yrs",1499428,89965,,1795046,.8350,.0500
2021-05-27,"70-79yrs",1046276,54854,,1159902,.9020,.0470
2021-05-27,"80+",640910,118734,,679266,.9440,.1750
2021-05-27,"Adults_18plus",7802073,593555,,12083325,.6460,.0490
2021-05-27,"Ontario_12plus",7933600,594618,,13034844,.6086,.0456
2021-05-27,"Undisclosed_or_missing",2244,236,,0,,
2021-05-28,"12-17yrs",149810,1112,,951519,.1570,.0010
2021-05-28,"18-29yrs",1075246,68708,,2455535,.4380,.0280
2021-05-28,"30-39yrs",1040138,84484,,2056059,.5060,.0410
2021-05-28,"40-49yrs",1144248,89319,,1876583,.6100,.0480
2021-05-28,"50-59yrs",1458730,106204,,2060934,.7080,.0520
2021-05-28,"60-69yrs",1505267,98293,,1795046,.8390,.0550
2021-05-28,"70-79yrs",1048214,56701,,1159902,.9040,.0490
2021-05-28,"80+",641650,119861,,679266,.9450,.1760
2021-05-28,"Adults_18plus",7913493,623570,,12083325,.6550,.0520
2021-05-28,"Ontario_12plus",8063303,624682,,13034844,.6186,.0479
2021-05-28,"Undisclosed_or_missing",2250,238,,0,,
2021-05-29,"12-17yrs",164876,1215,,951519,.1730,.0010
2021-05-29,"18-29yrs",1107925,72928,,2455535,.4510,.0300
2021-05-29,"30-39yrs",1067279,89489,,2056059,.5190,.0440
2021-05-29,"40-49yrs",1162997,94326,,1876583,.6200,.0500
2021-05-29,"50-59yrs",1473046,111649,,2060934,.7150,.0540
2021-05-29,"60-69yrs",1509933,109504,,1795046,.8410,.0610
2021-05-29,"70-79yrs",1049665,58643,,1159902,.9050,.0510
2021-05-29,"80+",642292,121141,,679266,.9460,.1780
2021-05-29,"Adults_18plus",8013137,657680,,12083325,.6630,.0540
2021-05-29,"Ontario_12plus",8178013,658895,,13034844,.6274,.0505
2021-05-29,"Undisclosed_or_missing",2293,244,,0,,
2021-05-30,"12-17yrs",186924,1292,,951519,.1960,.0010
2021-05-30,"18-29yrs",1141187,75771,,2455535,.4650,.0310
2021-05-30,"30-39yrs",1092529,92729,,2056059,.5310,.0450
2021-05-30,"40-49yrs",1179618,97570,,1876583,.6290,.0520
2021-05-30,"50-59yrs",1485769,115160,,2060934,.7210,.0560
2021-05-30,"60-69yrs",1514346,122296,,1795046,.8440,.0680
2021-05-30,"70-79yrs",1050930,60356,,1159902,.9060,.0520
2021-05-30,"80+",642761,122471,,679266,.9460,.1800
2021-05-30,"Adults_18plus",8107140,686353,,12083325,.6710,.0570
2021-05-30,"Ontario_12plus",8294064,687645,,13034844,.6363,.0528
2021-05-30,"Undisclosed_or_missing",2320,249,,0,,
2021-05-31,"12-17yrs",201421,1337,,951519,.2120,.0010
2021-05-31,"18-29yrs",1164653,77368,,2455535,.4740,.0320
2021-05-31,"30-39yrs",1109651,94331,,2056059,.5400,.0460
2021-05-31,"40-49yrs",1190978,99394,,1876583,.6350,.0530
2021-05-31,"50-59yrs",1494378,117287,,2060934,.7250,.0570
2021-05-31,"60-69yrs",1516817,132073,,1795046,.8450,.0740
2021-05-31,"70-79yrs",1051877,61466,,1159902,.9070,.0530
2021-05-31,"80+",640612,121759,,679266,.9430,.1790
2021-05-31,"Adults_18plus",8168966,703678,,12083325,.6760,.0580
2021-05-31,"Ontario_12plus",8370387,705015,,13034844,.6422,.0541
2021-05-31,"Undisclosed_or_missing",4806,1817,,0,,
2021-06-01,"12-17yrs",214348,1374,,951519,.2250,.0010
2021-06-01,"18-29yrs",1191607,80029,,2455535,.4850,.0330
2021-06-01,"30-39yrs",1130383,97260,,2056059,.5500,.0470
2021-06-01,"40-49yrs",1204126,102495,,1876583,.6420,.0550
2021-06-01,"50-59yrs",1503127,121172,,2060934,.7290,.0590
2021-06-01,"60-69yrs",1519942,139971,,1795046,.8470,.0780
2021-06-01,"70-79yrs",1053078,63924,,1159902,.9080,.0550
2021-06-01,"80+",641122,131637,,679266,.9440,.1940
2021-06-01,"Adults_18plus",8243385,736488,,12083325,.6820,.0610
2021-06-01,"Ontario_12plus",8457733,737862,,13034844,.6489,.0566
2021-06-01,"Undisclosed_or_missing",4765,1860,,0,,
2021-06-02,"12-17yrs",230283,1433,,951519,.2420,.0020
2021-06-02,"18-29yrs",1221667,83288,,2455535,.4980,.0340
2021-06-02,"30-39yrs",1152765,100907,,2056059,.5610,.0490
2021-06-02,"40-49yrs",1219742,106349,,1876583,.6500,.0570
2021-06-02,"50-59yrs",1512059,125834,,2060934,.7340,.0610
2021-06-02,"60-69yrs",1523603,145415,,1795046,.8490,.0810
2021-06-02,"70-79yrs",1054369,67404,,1159902,.9090,.0580
2021-06-02,"80+",641700,148625,,679266,.9450,.2190
2021-06-02,"Adults_18plus",8325905,777822,,12083325,.6890,.0640
2021-06-02,"Ontario_12plus",8556188,779255,,13034844,.6564,.0598
2021-06-02,"Undisclosed_or_missing",4770,1908,,0,,
2021-06-03,"12-17yrs",248847,1542,,951519,.2620,.0020
2021-06-03,"18-29yrs",1250368,87284,,2455535,.5090,.0360
2021-06-03,"30-39yrs",1173607,105339,,2056059,.5710,.0510
2021-06-03,"40-49yrs",1234987,110853,,1876583,.6580,.0590
2021-06-03,"50-59yrs",1520527,131306,,2060934,.7380,.0640
2021-06-03,"60-69yrs",1527039,151523,,1795046,.8510,.0840
2021-06-03,"70-79yrs",1055612,72395,,1159902,.9100,.0620
2021-06-03,"80+",642254,172781,,679266,.9460,.2540
2021-06-03,"Adults_18plus",8404394,831481,,12083325,.6960,.0690
